linea,tren_id,sentido,unidad,estacion,dist_km,hora_min
L2,L2-CW->CC-20120,CW->CC,SFE 5,LOMAS COLORADAS,10.983,1268.08
L2,L2-CW->CC-20120,CW->CC,SFE 5,El Parque,9.614,1270.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,El Parque,9.614,1270.83
L2,L2-CW->CC-20120,CW->CC,SFE 5,Costa Mar,8.339,1273.08
L2,L2-CW->CC-20120,CW->CC,SFE 5,Costa Mar,8.339,1273.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Alborada,7.442,1275.17
L2,L2-CW->CC-20120,CW->CC,SFE 5,Alborada,7.442,1275.5
L2,L2-CW->CC-20120,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1278.0
L2,L2-CW->CC-20120,CW->CC,SFE 5,Diagonal Bio Bio,5.569,1278.33
L2,L2-CW->CC-20120,CW->CC,SFE 5,Juan Pablo II,3.838,1280.75
L2,L2-CW->CC-20120,CW->CC,SFE 5,Juan Pablo II,3.838,1281.25
L2,L2-CW->CC-20120,CW->CC,SFE 5,CONCEPCIÓN,0.0,1287.0
L2,L2-CC->CW-20115,CC->CW,SFE 8,CONCEPCIÓN,0.0,1260.0
L2,L2-CC->CW-20115,CC->CW,SFE 8,CONCEPCIÓN,0.0,1263.5
L2,L2-CC->CW-20115,CC->CW,SFE 8,Juan Pablo II,3.838,1269.17
L2,L2-CC->CW-20115,CC->CW,SFE 8,Juan Pablo II,3.838,1269.67
L2,L2-CC->CW-20115,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1272.08
L2,L2-CC->CW-20115,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1272.42
L2,L2-CC->CW-20115,CC->CW,SFE 8,Alborada,7.442,1274.92
L2,L2-CC->CW-20115,CC->CW,SFE 8,Alborada,7.442,1275.25
L2,L2-CC->CW-20115,CC->CW,SFE 8,Costa Mar,8.339,1276.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,Costa Mar,8.339,1277.25
L2,L2-CC->CW-20115,CC->CW,SFE 8,El Parque,9.614,1279.5
L2,L2-CC->CW-20115,CC->CW,SFE 8,El Parque,9.614,1279.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1282.25
L2,L2-CC->CW-20115,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1282.75
L2,L2-CC->CW-20115,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1285.33
L2,L2-CC->CW-20115,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1285.67
L2,L2-CC->CW-20115,CC->CW,SFE 8,Hito Galvarino,18.048,1291.5
L2,L2-CC->CW-20115,CC->CW,SFE 8,Hito Galvarino,18.048,1291.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,Los Canelos,21.125,1295.5
L2,L2-CC->CW-20115,CC->CW,SFE 8,Los Canelos,21.125,1295.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,Huinca,22.524,1297.5
L2,L2-CC->CW-20115,CC->CW,SFE 8,Huinca,22.524,1297.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,Cristo Redentor,24.203,1299.83
L2,L2-CC->CW-20115,CC->CW,SFE 8,Cristo Redentor,24.203,1300.17
L2,L2-CC->CW-20115,CC->CW,SFE 8,Laguna Quiñenco,26.302,1302.67
L2,L2-CC->CW-20115,CC->CW,SFE 8,Laguna Quiñenco,26.302,1303.0
L2,L2-CC->CW-20115,CC->CW,SFE 8,CORONEL,28.4,1305.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,CORONEL,28.4,1260.0
L2,L2-CW->CC-20122,CW->CC,SFE 1,Laguna Quiñenco,26.302,1262.42
L2,L2-CW->CC-20122,CW->CC,SFE 1,Laguna Quiñenco,26.302,1262.75
L2,L2-CW->CC-20122,CW->CC,SFE 1,Cristo Redentor,24.203,1265.17
L2,L2-CW->CC-20122,CW->CC,SFE 1,Cristo Redentor,24.203,1265.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Huinca,22.524,1267.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Huinca,22.524,1267.83
L2,L2-CW->CC-20122,CW->CC,SFE 1,Los Canelos,21.125,1269.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Los Canelos,21.125,1269.83
L2,L2-CW->CC-20122,CW->CC,SFE 1,Hito Galvarino,18.048,1273.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Hito Galvarino,18.048,1273.83
L2,L2-CW->CC-20122,CW->CC,SFE 1,Card. Raúl Silva Henriquez,13.151,1279.67
L2,L2-CW->CC-20122,CW->CC,SFE 1,Card. Raúl Silva Henriquez,13.151,1280.0
L2,L2-CW->CC-20122,CW->CC,SFE 1,LOMAS COLORADAS,10.983,1282.58
L2,L2-CW->CC-20122,CW->CC,SFE 1,LOMAS COLORADAS,10.983,1283.08
L2,L2-CW->CC-20122,CW->CC,SFE 1,El Parque,9.614,1285.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,El Parque,9.614,1285.83
L2,L2-CW->CC-20122,CW->CC,SFE 1,Costa Mar,8.339,1288.08
L2,L2-CW->CC-20122,CW->CC,SFE 1,Costa Mar,8.339,1288.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Alborada,7.442,1290.17
L2,L2-CW->CC-20122,CW->CC,SFE 1,Alborada,7.442,1290.5
L2,L2-CW->CC-20122,CW->CC,SFE 1,Diagonal Bio Bio,5.569,1293.0
L2,L2-CW->CC-20122,CW->CC,SFE 1,Diagonal Bio Bio,5.569,1293.33
L2,L2-CW->CC-20122,CW->CC,SFE 1,Juan Pablo II,3.838,1295.75
L2,L2-CW->CC-20122,CW->CC,SFE 1,Juan Pablo II,3.838,1296.25
L2,L2-CW->CC-20122,CW->CC,SFE 1,CONCEPCIÓN,0.0,1302.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,CONCEPCIÓN,0.0,1275.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,Juan Pablo II,3.838,1280.67
L2,L2-CC->CW-20117,CC->CW,SFE 9,Juan Pablo II,3.838,1281.17
L2,L2-CC->CW-20117,CC->CW,SFE 9,Diagonal Bio Bio,5.569,1283.58
L2,L2-CC->CW-20117,CC->CW,SFE 9,Diagonal Bio Bio,5.569,1283.92
L2,L2-CC->CW-20117,CC->CW,SFE 9,Alborada,7.442,1286.42
L2,L2-CC->CW-20117,CC->CW,SFE 9,Alborada,7.442,1286.75
L2,L2-CC->CW-20117,CC->CW,SFE 9,Costa Mar,8.339,1288.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,Costa Mar,8.339,1288.75
L2,L2-CC->CW-20117,CC->CW,SFE 9,El Parque,9.614,1291.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,El Parque,9.614,1291.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,LOMAS COLORADAS,10.983,1293.75
L2,L2-CC->CW-20117,CC->CW,SFE 9,LOMAS COLORADAS,10.983,1294.25
L2,L2-CC->CW-20117,CC->CW,SFE 9,Card. Raúl Silva Henriquez,13.151,1296.83
L2,L2-CC->CW-20117,CC->CW,SFE 9,Card. Raúl Silva Henriquez,13.151,1297.17
L2,L2-CC->CW-20117,CC->CW,SFE 9,Hito Galvarino,18.048,1303.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,Hito Galvarino,18.048,1303.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,Los Canelos,21.125,1307.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,Los Canelos,21.125,1307.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,Huinca,22.524,1309.0
L2,L2-CC->CW-20117,CC->CW,SFE 9,Huinca,22.524,1309.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,Cristo Redentor,24.203,1311.33
L2,L2-CC->CW-20117,CC->CW,SFE 9,Cristo Redentor,24.203,1311.67
L2,L2-CC->CW-20117,CC->CW,SFE 9,Laguna Quiñenco,26.302,1314.17
L2,L2-CC->CW-20117,CC->CW,SFE 9,Laguna Quiñenco,26.302,1314.5
L2,L2-CC->CW-20117,CC->CW,SFE 9,CORONEL,28.4,1317.0
L2,L2-CW->CC-20292,CW->CC,SFE 7,CORONEL,28.4,1280.0
L2,L2-CW->CC-20292,CW->CC,SFE 7,Laguna Quiñenco,26.302,1282.42
L2,L2-CW->CC-20292,CW->CC,SFE 7,Laguna Quiñenco,26.302,1282.75
L2,L2-CW->CC-20292,CW->CC,SFE 7,Cristo Redentor,24.203,1285.17
L2,L2-CW->CC-20292,CW->CC,SFE 7,Cristo Redentor,24.203,1285.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Huinca,22.524,1287.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Huinca,22.524,1287.83
L2,L2-CW->CC-20292,CW->CC,SFE 7,Los Canelos,21.125,1289.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Los Canelos,21.125,1289.83
L2,L2-CW->CC-20292,CW->CC,SFE 7,Hito Galvarino,18.048,1293.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Hito Galvarino,18.048,1293.83
L2,L2-CW->CC-20292,CW->CC,SFE 7,Card. Raúl Silva Henriquez,13.151,1299.67
L2,L2-CW->CC-20292,CW->CC,SFE 7,Card. Raúl Silva Henriquez,13.151,1300.0
L2,L2-CW->CC-20292,CW->CC,SFE 7,LOMAS COLORADAS,10.983,1302.58
L2,L2-CW->CC-20292,CW->CC,SFE 7,LOMAS COLORADAS,10.983,1303.08
L2,L2-CW->CC-20292,CW->CC,SFE 7,El Parque,9.614,1305.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,El Parque,9.614,1305.83
L2,L2-CW->CC-20292,CW->CC,SFE 7,Costa Mar,8.339,1308.08
L2,L2-CW->CC-20292,CW->CC,SFE 7,Costa Mar,8.339,1308.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Alborada,7.442,1310.17
L2,L2-CW->CC-20292,CW->CC,SFE 7,Alborada,7.442,1310.5
L2,L2-CW->CC-20292,CW->CC,SFE 7,Diagonal Bio Bio,5.569,1313.0
L2,L2-CW->CC-20292,CW->CC,SFE 7,Diagonal Bio Bio,5.569,1313.33
L2,L2-CW->CC-20292,CW->CC,SFE 7,Juan Pablo II,3.838,1315.75
L2,L2-CW->CC-20292,CW->CC,SFE 7,Juan Pablo II,3.838,1316.25
L2,L2-CW->CC-20292,CW->CC,SFE 7,CONCEPCIÓN,0.0,1322.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,CONCEPCIÓN,0.0,1290.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,Juan Pablo II,3.838,1295.67
L2,L2-CC->CW-20121,CC->CW,SFE 5,Juan Pablo II,3.838,1296.17
L2,L2-CC->CW-20121,CC->CW,SFE 5,Diagonal Bio Bio,5.569,1298.58
L2,L2-CC->CW-20121,CC->CW,SFE 5,Diagonal Bio Bio,5.569,1298.92
L2,L2-CC->CW-20121,CC->CW,SFE 5,Alborada,7.442,1301.42
L2,L2-CC->CW-20121,CC->CW,SFE 5,Alborada,7.442,1301.75
L2,L2-CC->CW-20121,CC->CW,SFE 5,Costa Mar,8.339,1303.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,Costa Mar,8.339,1303.75
L2,L2-CC->CW-20121,CC->CW,SFE 5,El Parque,9.614,1306.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,El Parque,9.614,1306.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,LOMAS COLORADAS,10.983,1308.75
L2,L2-CC->CW-20121,CC->CW,SFE 5,LOMAS COLORADAS,10.983,1309.25
L2,L2-CC->CW-20121,CC->CW,SFE 5,Card. Raúl Silva Henriquez,13.151,1311.83
L2,L2-CC->CW-20121,CC->CW,SFE 5,Card. Raúl Silva Henriquez,13.151,1312.17
L2,L2-CC->CW-20121,CC->CW,SFE 5,Hito Galvarino,18.048,1318.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,Hito Galvarino,18.048,1318.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,Los Canelos,21.125,1322.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,Los Canelos,21.125,1322.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,Huinca,22.524,1324.0
L2,L2-CC->CW-20121,CC->CW,SFE 5,Huinca,22.524,1324.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,Cristo Redentor,24.203,1326.33
L2,L2-CC->CW-20121,CC->CW,SFE 5,Cristo Redentor,24.203,1326.67
L2,L2-CC->CW-20121,CC->CW,SFE 5,Laguna Quiñenco,26.302,1329.17
L2,L2-CC->CW-20121,CC->CW,SFE 5,Laguna Quiñenco,26.302,1329.5
L2,L2-CC->CW-20121,CC->CW,SFE 5,CORONEL,28.4,1332.0
L2,L2-CW->CC-20126,CW->CC,SFE 10,CORONEL,28.4,1295.0
L2,L2-CW->CC-20126,CW->CC,SFE 10,Laguna Quiñenco,26.302,1297.42
L2,L2-CW->CC-20126,CW->CC,SFE 10,Laguna Quiñenco,26.302,1297.75
L2,L2-CW->CC-20126,CW->CC,SFE 10,Cristo Redentor,24.203,1300.17
L2,L2-CW->CC-20126,CW->CC,SFE 10,Cristo Redentor,24.203,1300.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Huinca,22.524,1302.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Huinca,22.524,1302.83
L2,L2-CW->CC-20126,CW->CC,SFE 10,Los Canelos,21.125,1304.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Los Canelos,21.125,1304.83
L2,L2-CW->CC-20126,CW->CC,SFE 10,Hito Galvarino,18.048,1308.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Hito Galvarino,18.048,1308.83
L2,L2-CW->CC-20126,CW->CC,SFE 10,Card. Raúl Silva Henriquez,13.151,1314.67
L2,L2-CW->CC-20126,CW->CC,SFE 10,Card. Raúl Silva Henriquez,13.151,1315.0
L2,L2-CW->CC-20126,CW->CC,SFE 10,LOMAS COLORADAS,10.983,1317.58
L2,L2-CW->CC-20126,CW->CC,SFE 10,LOMAS COLORADAS,10.983,1318.08
L2,L2-CW->CC-20126,CW->CC,SFE 10,El Parque,9.614,1320.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,El Parque,9.614,1320.83
L2,L2-CW->CC-20126,CW->CC,SFE 10,Costa Mar,8.339,1323.08
L2,L2-CW->CC-20126,CW->CC,SFE 10,Costa Mar,8.339,1323.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Alborada,7.442,1325.17
L2,L2-CW->CC-20126,CW->CC,SFE 10,Alborada,7.442,1325.5
L2,L2-CW->CC-20126,CW->CC,SFE 10,Diagonal Bio Bio,5.569,1328.0
L2,L2-CW->CC-20126,CW->CC,SFE 10,Diagonal Bio Bio,5.569,1328.33
L2,L2-CW->CC-20126,CW->CC,SFE 10,Juan Pablo II,3.838,1330.75
L2,L2-CW->CC-20126,CW->CC,SFE 10,Juan Pablo II,3.838,1331.25
L2,L2-CW->CC-20126,CW->CC,SFE 10,CONCEPCIÓN,0.0,1337.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,CONCEPCIÓN,0.0,1305.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,Juan Pablo II,3.838,1310.67
L2,L2-CC->CW-20123,CC->CW,SFE 1,Juan Pablo II,3.838,1311.17
L2,L2-CC->CW-20123,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1313.58
L2,L2-CC->CW-20123,CC->CW,SFE 1,Diagonal Bio Bio,5.569,1313.92
L2,L2-CC->CW-20123,CC->CW,SFE 1,Alborada,7.442,1316.42
L2,L2-CC->CW-20123,CC->CW,SFE 1,Alborada,7.442,1316.75
L2,L2-CC->CW-20123,CC->CW,SFE 1,Costa Mar,8.339,1318.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,Costa Mar,8.339,1318.75
L2,L2-CC->CW-20123,CC->CW,SFE 1,El Parque,9.614,1321.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,El Parque,9.614,1321.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1323.75
L2,L2-CC->CW-20123,CC->CW,SFE 1,LOMAS COLORADAS,10.983,1324.25
L2,L2-CC->CW-20123,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1326.83
L2,L2-CC->CW-20123,CC->CW,SFE 1,Card. Raúl Silva Henriquez,13.151,1327.17
L2,L2-CC->CW-20123,CC->CW,SFE 1,Hito Galvarino,18.048,1333.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,Hito Galvarino,18.048,1333.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,Los Canelos,21.125,1337.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,Los Canelos,21.125,1337.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,Huinca,22.524,1339.0
L2,L2-CC->CW-20123,CC->CW,SFE 1,Huinca,22.524,1339.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,Cristo Redentor,24.203,1341.33
L2,L2-CC->CW-20123,CC->CW,SFE 1,Cristo Redentor,24.203,1341.67
L2,L2-CC->CW-20123,CC->CW,SFE 1,Laguna Quiñenco,26.302,1344.17
L2,L2-CC->CW-20123,CC->CW,SFE 1,Laguna Quiñenco,26.302,1344.5
L2,L2-CC->CW-20123,CC->CW,SFE 1,CORONEL,28.4,1347.0
L2,L2-CW->CC-20128,CW->CC,SFE 8,CORONEL,28.4,1315.0
L2,L2-CW->CC-20128,CW->CC,SFE 8,Laguna Quiñenco,26.302,1317.42
L2,L2-CW->CC-20128,CW->CC,SFE 8,Laguna Quiñenco,26.302,1317.75
L2,L2-CW->CC-20128,CW->CC,SFE 8,Cristo Redentor,24.203,1320.17
L2,L2-CW->CC-20128,CW->CC,SFE 8,Cristo Redentor,24.203,1320.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Huinca,22.524,1322.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Huinca,22.524,1322.83
L2,L2-CW->CC-20128,CW->CC,SFE 8,Los Canelos,21.125,1324.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Los Canelos,21.125,1324.83
L2,L2-CW->CC-20128,CW->CC,SFE 8,Hito Galvarino,18.048,1328.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Hito Galvarino,18.048,1328.83
L2,L2-CW->CC-20128,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1334.67
L2,L2-CW->CC-20128,CW->CC,SFE 8,Card. Raúl Silva Henriquez,13.151,1335.0
L2,L2-CW->CC-20128,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1337.58
L2,L2-CW->CC-20128,CW->CC,SFE 8,LOMAS COLORADAS,10.983,1338.08
L2,L2-CW->CC-20128,CW->CC,SFE 8,El Parque,9.614,1340.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,El Parque,9.614,1340.83
L2,L2-CW->CC-20128,CW->CC,SFE 8,Costa Mar,8.339,1343.08
L2,L2-CW->CC-20128,CW->CC,SFE 8,Costa Mar,8.339,1343.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Alborada,7.442,1345.17
L2,L2-CW->CC-20128,CW->CC,SFE 8,Alborada,7.442,1345.5
L2,L2-CW->CC-20128,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1348.0
L2,L2-CW->CC-20128,CW->CC,SFE 8,Diagonal Bio Bio,5.569,1348.33
L2,L2-CW->CC-20128,CW->CC,SFE 8,Juan Pablo II,3.838,1350.75
L2,L2-CW->CC-20128,CW->CC,SFE 8,Juan Pablo II,3.838,1351.25
L2,L2-CW->CC-20128,CW->CC,SFE 8,CONCEPCIÓN,0.0,1357.0
L2,L2-CW->CC-20294,CW->CC,SFE 9,CORONEL,28.4,1328.0
L2,L2-CW->CC-20294,CW->CC,SFE 9,Laguna Quiñenco,26.302,1330.42
L2,L2-CW->CC-20294,CW->CC,SFE 9,Laguna Quiñenco,26.302,1330.75
L2,L2-CW->CC-20294,CW->CC,SFE 9,Cristo Redentor,24.203,1333.17
L2,L2-CW->CC-20294,CW->CC,SFE 9,Cristo Redentor,24.203,1333.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Huinca,22.524,1335.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Huinca,22.524,1335.83
L2,L2-CW->CC-20294,CW->CC,SFE 9,Los Canelos,21.125,1337.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Los Canelos,21.125,1337.83
L2,L2-CW->CC-20294,CW->CC,SFE 9,Hito Galvarino,18.048,1341.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Hito Galvarino,18.048,1341.83
L2,L2-CW->CC-20294,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1347.67
L2,L2-CW->CC-20294,CW->CC,SFE 9,Card. Raúl Silva Henriquez,13.151,1348.0
L2,L2-CW->CC-20294,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1350.58
L2,L2-CW->CC-20294,CW->CC,SFE 9,LOMAS COLORADAS,10.983,1351.08
L2,L2-CW->CC-20294,CW->CC,SFE 9,El Parque,9.614,1353.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,El Parque,9.614,1353.83
L2,L2-CW->CC-20294,CW->CC,SFE 9,Costa Mar,8.339,1356.08
L2,L2-CW->CC-20294,CW->CC,SFE 9,Costa Mar,8.339,1356.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Alborada,7.442,1358.17
L2,L2-CW->CC-20294,CW->CC,SFE 9,Alborada,7.442,1358.5
L2,L2-CW->CC-20294,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1361.0
L2,L2-CW->CC-20294,CW->CC,SFE 9,Diagonal Bio Bio,5.569,1361.33
L2,L2-CW->CC-20294,CW->CC,SFE 9,Juan Pablo II,3.838,1363.75
L2,L2-CW->CC-20294,CW->CC,SFE 9,Juan Pablo II,3.838,1364.25
L2,L2-CW->CC-20294,CW->CC,SFE 9,CONCEPCIÓN,0.0,1370.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,CONCEPCIÓN,0.0,1345.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,Juan Pablo II,3.838,1350.67
L2,L2-CC->CW-20127,CC->CW,SFE 10,Juan Pablo II,3.838,1351.17
L2,L2-CC->CW-20127,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1353.58
L2,L2-CC->CW-20127,CC->CW,SFE 10,Diagonal Bio Bio,5.569,1353.92
L2,L2-CC->CW-20127,CC->CW,SFE 10,Alborada,7.442,1356.42
L2,L2-CC->CW-20127,CC->CW,SFE 10,Alborada,7.442,1356.75
L2,L2-CC->CW-20127,CC->CW,SFE 10,Costa Mar,8.339,1358.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,Costa Mar,8.339,1358.75
L2,L2-CC->CW-20127,CC->CW,SFE 10,El Parque,9.614,1361.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,El Parque,9.614,1361.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1363.75
L2,L2-CC->CW-20127,CC->CW,SFE 10,LOMAS COLORADAS,10.983,1364.25
L2,L2-CC->CW-20127,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1366.83
L2,L2-CC->CW-20127,CC->CW,SFE 10,Card. Raúl Silva Henriquez,13.151,1367.17
L2,L2-CC->CW-20127,CC->CW,SFE 10,Hito Galvarino,18.048,1373.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,Hito Galvarino,18.048,1373.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,Los Canelos,21.125,1377.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,Los Canelos,21.125,1377.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,Huinca,22.524,1379.0
L2,L2-CC->CW-20127,CC->CW,SFE 10,Huinca,22.524,1379.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,Cristo Redentor,24.203,1381.33
L2,L2-CC->CW-20127,CC->CW,SFE 10,Cristo Redentor,24.203,1381.67
L2,L2-CC->CW-20127,CC->CW,SFE 10,Laguna Quiñenco,26.302,1384.17
L2,L2-CC->CW-20127,CC->CW,SFE 10,Laguna Quiñenco,26.302,1384.5
L2,L2-CC->CW-20127,CC->CW,SFE 10,CORONEL,28.4,1387.0
L2,L2-CC->CW-20129,CC->CW,SFE 8,CONCEPCIÓN,0.0,1370.0
L2,L2-CC->CW-20129,CC->CW,SFE 8,CONCEPCIÓN,0.0,1371.5
L2,L2-CC->CW-20129,CC->CW,SFE 8,Juan Pablo II,3.838,1377.17
L2,L2-CC->CW-20129,CC->CW,SFE 8,Juan Pablo II,3.838,1377.67
L2,L2-CC->CW-20129,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1380.08
L2,L2-CC->CW-20129,CC->CW,SFE 8,Diagonal Bio Bio,5.569,1380.42
L2,L2-CC->CW-20129,CC->CW,SFE 8,Alborada,7.442,1382.92
L2,L2-CC->CW-20129,CC->CW,SFE 8,Alborada,7.442,1383.25
L2,L2-CC->CW-20129,CC->CW,SFE 8,Costa Mar,8.339,1384.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,Costa Mar,8.339,1385.25
L2,L2-CC->CW-20129,CC->CW,SFE 8,El Parque,9.614,1387.5
L2,L2-CC->CW-20129,CC->CW,SFE 8,El Parque,9.614,1387.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1390.25
L2,L2-CC->CW-20129,CC->CW,SFE 8,LOMAS COLORADAS,10.983,1390.75
L2,L2-CC->CW-20129,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1393.33
L2,L2-CC->CW-20129,CC->CW,SFE 8,Card. Raúl Silva Henriquez,13.151,1393.67
L2,L2-CC->CW-20129,CC->CW,SFE 8,Hito Galvarino,18.048,1399.5
L2,L2-CC->CW-20129,CC->CW,SFE 8,Hito Galvarino,18.048,1399.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,Los Canelos,21.125,1403.5
L2,L2-CC->CW-20129,CC->CW,SFE 8,Los Canelos,21.125,1403.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,Huinca,22.524,1405.5
L2,L2-CC->CW-20129,CC->CW,SFE 8,Huinca,22.524,1405.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,Cristo Redentor,24.203,1407.83
L2,L2-CC->CW-20129,CC->CW,SFE 8,Cristo Redentor,24.203,1408.17
L2,L2-CC->CW-20129,CC->CW,SFE 8,Laguna Quiñenco,26.302,1410.67
L2,L2-CC->CW-20129,CC->CW,SFE 8,Laguna Quiñenco,26.302,1411.0
L2,L2-CC->CW-20129,CC->CW,SFE 8,CORONEL,28.4,1413.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,CORONEL,28.4,1370.0
L2,L2-CW->CC-20298,CW->CC,SFE 5,Laguna Quiñenco,26.302,1372.42
L2,L2-CW->CC-20298,CW->CC,SFE 5,Laguna Quiñenco,26.302,1372.75
L2,L2-CW->CC-20298,CW->CC,SFE 5,Cristo Redentor,24.203,1375.17
L2,L2-CW->CC-20298,CW->CC,SFE 5,Cristo Redentor,24.203,1375.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Huinca,22.524,1377.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Huinca,22.524,1377.83
L2,L2-CW->CC-20298,CW->CC,SFE 5,Los Canelos,21.125,1379.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Los Canelos,21.125,1379.83
L2,L2-CW->CC-20298,CW->CC,SFE 5,Hito Galvarino,18.048,1383.5
L2,L2-CW->CC-20298,CW->CC,SFE 5,Hito Galvarino,18.048,1383.83
